ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
2636,36.39,72.88,44.44,68.21,62.4,21.33,34.09
18153,39.58,63.93,44.57,67.8,64.75,20.79,34.44
19472,47.26,72.18,52.85,74.87,74.04,16.16,29.47
16370,8.69,41.82,14.77,37.09,38.12,31.94,83.58
15523,0.98,12.66,2.22,13.04,10.35,53.62,115.0
17506,1.97,24.24,5.13,23.53,22.14,62.15,133.33
19753,28.29,59.49,36.0,60.4,57.78,24.95,42.57
26207,24.84,58.0,29.06,57.14,53.21,25.0,45.0
21482,37.21,55.74,40.22,60.22,59.06,21.09,46.67
21514,48.38,72.53,58.72,73.87,74.02,17.0,27.27
15271,39.82,70.37,50.72,71.43,72.3,18.52,32.35
13369,56.67,74.81,51.43,81.13,81.06,15.22,20.0
8368,38.1,62.79,44.21,59.79,59.66,23.69,43.75
22348,20.35,63.77,31.25,53.06,55.15,30.14,67.44
11058,39.2,66.67,45.83,63.27,62.49,18.7,38.78
25563,22.39,58.18,34.65,57.36,54.4,25.86,46.88
24972,67.13,80.49,69.09,83.93,83.79,10.28,16.07
25900,50.02,74.7,58.22,77.21,76.78,12.57,23.36
25309,35.97,61.97,41.76,62.37,57.62,24.45,43.48
16614,44.97,61.33,47.42,68.69,68.6,23.53,32.65
5529,41.76,65.85,47.79,71.3,69.92,16.2,29.31
4136,62.54,74.16,45.07,80.56,81.18,14.71,22.54
23951,50.2,75.68,57.46,75.41,73.88,14.68,25.81
17064,44.59,68.85,46.9,69.39,68.65,15.58,31.08
14790,40.96,68.66,46.67,64.84,61.91,18.02,38.89
14786,31.08,63.04,39.64,63.72,60.75,18.73,39.29
20071,54.56,78.4,57.3,79.14,79.08,11.06,22.58
24422,52.51,80.0,61.87,79.43,79.12,14.14,21.43
312,38.4,62.02,45.52,63.95,60.87,29.06,46.38
22363,48.73,71.3,52.69,74.56,73.48,16.87,28.24
21218,26.25,56.74,32.95,53.93,49.68,22.86,47.78
24350,40.36,63.64,47.27,67.86,63.62,20.21,35.71
16787,41.55,63.41,47.71,68.47,66.39,20.15,34.55
21162,22.13,57.78,31.58,59.79,55.97,24.9,44.9
15737,22.67,65.12,34.78,61.54,58.44,25.61,40.68
19687,24.55,61.54,36.36,60.0,54.45,17.43,46.51
24794,34.51,71.19,47.62,69.8,65.4,16.48,32.88
26176,44.18,75.0,48.42,74.23,70.52,16.94,29.79
24677,34.35,68.29,45.28,70.37,68.76,18.18,32.08
17538,14.26,52.5,22.68,52.53,46.78,28.69,48.98
25850,43.87,65.75,45.36,70.71,70.45,31.39,32.65
12221,45.76,72.09,52.25,74.34,70.19,14.97,28.57
3235,49.17,68.09,54.55,71.43,72.76,20.14,33.33
5844,40.8,68.22,42.33,67.02,70.64,18.04,48.84
15002,57.55,75.73,62.71,76.67,75.37,14.68,24.59
4733,49.3,78.79,50.47,75.23,70.35,17.62,25.45
10777,47.67,72.34,55.21,73.2,73.69,12.86,29.47
11922,45.32,68.18,50.0,73.68,72.67,14.95,28.57
24836,44.39,70.73,50.0,71.7,70.83,16.67,30.19
18782,20.91,55.56,31.48,56.36,52.48,31.29,48.15
7645,29.17,65.75,39.02,64.29,61.46,22.87,40.48
20563,49.42,75.0,55.45,71.84,70.45,14.41,31.37
781,55.45,73.21,59.7,73.53,72.88,15.57,26.47
23720,93.97,95.24,81.82,96.63,96.62,1.82,3.37
16126,43.69,68.66,48.59,72.63,71.81,17.28,29.21
18626,51.76,76.26,53.4,75.65,74.2,18.45,27.37
2496,40.6,60.22,45.53,70.4,68.83,19.46,30.16
15679,38.04,71.43,45.76,70.0,66.76,20.07,31.67
23169,50.43,77.11,57.14,76.0,75.31,9.34,24.0
12930,50.0,75.51,58.93,77.19,75.95,13.31,24.56
17149,26.8,60.87,35.66,58.02,61.84,26.26,63.16
18272,46.48,74.42,54.37,74.29,72.65,13.11,28.3
20698,22.58,62.16,34.78,61.7,57.43,21.46,40.43
5557,35.44,63.41,43.17,65.25,64.98,17.02,39.13
5636,48.42,71.43,53.27,73.15,69.91,18.82,28.97
5468,21.49,61.18,36.89,64.76,64.44,26.75,42.0
2961,46.71,71.43,54.15,71.0,69.68,17.36,33.93
25344,45.18,73.17,52.94,73.08,71.1,16.94,28.3
11560,0.53,7.79,0.0,8.0,4.84,76.28,96.15
11283,34.92,63.01,40.0,69.57,67.73,18.67,32.61
1598,43.07,69.23,49.52,71.03,68.12,15.04,34.62
11733,41.63,61.73,46.23,68.22,67.01,20.0,33.64
12619,34.05,59.09,42.0,58.82,59.91,23.02,51.02
11485,25.99,56.07,33.9,56.67,53.84,24.67,49.15
19096,32.18,62.79,45.36,64.65,62.44,21.59,36.0
4028,34.0,72.53,47.37,72.41,70.76,20.46,29.31
20399,28.48,58.49,33.9,61.67,58.68,20.93,41.67
15682,60.4,78.99,63.83,79.72,80.01,14.41,22.86
26089,40.52,72.31,50.62,70.73,69.84,12.17,29.27
3047,23.71,66.67,36.09,54.81,63.55,26.52,76.79
24311,62.54,81.82,65.64,82.23,80.47,13.73,18.37
21942,21.78,56.18,29.63,54.55,53.26,29.07,50.0
16096,40.92,66.67,50.0,72.13,70.4,16.44,29.51
13932,47.07,68.42,50.57,71.91,70.48,9.72,28.89
