ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
7001,39.51,64.2,49.02,69.23,68.24,22.13,34.62
23211,16.51,45.57,22.22,52.73,47.25,30.0,55.77
17534,25.11,61.73,37.62,62.14,57.81,15.97,40.74
11748,25.55,62.32,36.57,61.02,56.34,16.88,42.22
6080,21.56,55.56,35.71,55.81,51.47,14.11,47.83
22321,1.95,37.5,10.0,29.27,23.55,38.5,72.73
12126,24.26,56.25,31.58,51.72,47.83,22.12,49.15
11055,5.15,46.46,18.18,44.64,39.33,22.57,57.63
26456,4.91,49.62,20.65,45.86,39.56,21.33,57.65
21112,25.43,55.32,33.33,54.55,53.51,22.3,50.0
8217,8.35,53.76,17.32,46.51,36.73,16.23,58.9
23497,42.85,66.67,49.02,69.23,66.21,18.64,35.19
16577,24.02,60.27,33.13,56.97,51.2,19.29,47.19
25506,20.42,59.83,32.5,53.09,46.54,11.55,52.75
5319,16.99,48.19,25.24,49.52,45.05,26.56,51.85
19098,5.41,44.9,20.37,43.64,37.45,30.37,60.0
19963,19.34,52.94,28.57,49.59,42.02,26.56,54.55
24048,21.87,57.14,31.5,51.16,47.08,17.08,53.52
17168,17.2,55.93,28.21,50.63,47.31,19.12,52.38
16942,51.68,74.85,59.49,77.16,76.65,12.68,24.49
4839,22.96,61.7,32.0,56.69,50.9,18.46,46.27
11254,12.6,59.09,26.26,57.43,51.24,17.5,43.14
7424,46.0,70.15,54.95,72.83,71.61,13.57,30.11
18838,31.68,57.85,38.46,59.49,55.29,14.16,44.05
14748,26.38,53.93,34.0,54.9,52.42,24.19,50.0
13954,12.05,52.87,22.86,46.73,43.19,33.45,55.36
3174,10.35,45.87,20.69,47.46,40.82,16.39,57.14
21972,16.71,51.97,25.88,50.0,45.32,15.96,53.33
17546,26.87,58.72,34.38,58.46,56.13,22.36,46.27
13269,30.5,56.1,34.34,59.41,55.94,20.49,41.18
11643,27.2,54.55,33.96,51.85,49.21,18.15,50.0
15636,25.91,57.36,33.15,59.02,52.73,17.35,44.9
4968,24.6,54.72,33.61,51.24,48.61,20.4,52.31
20602,56.86,77.7,50.0,76.99,76.87,12.93,24.78
6585,17.19,57.69,26.45,53.66,46.65,14.04,50.75
24028,17.45,52.38,27.27,51.11,48.32,28.82,48.89
21456,10.93,47.89,22.68,46.46,39.64,18.75,58.18
17474,20.4,50.0,25.6,58.27,53.89,23.69,43.08
14287,14.41,46.51,21.12,47.85,42.34,23.49,56.32
17420,17.25,45.83,27.45,42.31,37.8,24.15,62.07
26382,6.61,39.47,14.4,36.22,29.18,29.63,66.67
13788,21.3,42.22,27.72,48.54,44.74,26.45,53.7
12578,9.35,44.94,16.98,40.74,31.92,20.6,62.71
15948,23.94,60.0,33.68,56.25,49.83,20.28,47.57
1238,11.68,48.72,22.68,42.42,35.63,19.84,62.5
12727,17.77,45.36,25.0,44.26,44.11,29.51,68.42
21511,49.64,59.26,40.65,70.4,67.93,18.25,32.31
19839,9.25,44.23,19.85,43.61,37.47,23.53,61.11
17277,6.72,31.46,11.01,27.03,23.94,40.47,73.21
19037,18.54,52.78,34.15,54.76,51.17,24.66,47.73
25048,20.77,58.33,29.63,56.36,53.05,18.68,44.64
25490,40.32,58.54,46.73,60.55,57.01,23.53,43.1
7150,31.69,63.64,40.38,66.04,62.97,20.38,38.89
24801,20.2,45.0,24.76,54.21,49.9,23.73,50.0
13026,14.48,50.0,24.76,46.73,42.55,23.61,57.14
13005,9.12,44.16,14.12,39.08,31.74,22.91,65.96
23596,20.54,53.57,24.24,47.76,44.82,26.82,56.52
17290,11.17,50.0,22.99,47.19,40.52,17.52,57.14
3232,16.94,50.0,23.16,47.42,38.49,27.18,56.0
11620,23.85,55.47,32.26,56.38,50.89,18.63,46.46
13168,6.05,51.33,23.53,47.83,42.51,25.21,55.41
6198,21.99,48.78,30.0,47.06,42.13,23.83,55.56
2301,41.0,68.42,49.61,65.65,62.43,15.0,37.68
24210,9.48,47.27,22.4,45.67,38.87,19.81,57.35
2204,2.1,44.44,11.63,43.18,32.2,22.45,60.42
4392,34.69,63.49,43.42,66.23,65.46,19.47,35.53
2083,2.07,38.46,10.99,36.56,29.37,24.07,68.75
6546,16.54,44.68,23.85,45.05,37.73,21.11,58.33
19174,25.75,54.55,33.57,55.17,51.85,22.63,47.22
2636,19.36,59.13,26.25,50.62,43.17,25.87,53.41
18153,14.43,41.67,20.86,44.85,38.51,25.64,58.89
19472,27.37,64.66,38.42,63.69,57.11,17.38,40.0
16370,8.69,41.82,14.77,37.09,38.12,31.67,83.58
15523,1.0,12.82,2.25,13.19,10.37,51.06,112.5
17506,2.8,31.37,8.47,30.0,30.44,63.35,126.67
19753,11.31,50.0,22.58,45.74,40.13,26.17,57.43
26207,23.33,52.94,25.86,50.85,47.03,28.96,51.67
21482,16.46,52.03,25.29,45.45,41.72,25.65,61.11
21514,14.23,44.44,22.0,41.18,36.65,24.51,61.82
15271,23.29,52.43,34.65,52.71,49.41,25.31,51.47
13369,20.13,61.19,32.99,59.18,52.49,17.97,45.71
8368,20.15,50.0,26.67,50.0,45.68,24.1,54.17
22348,18.16,65.67,29.79,54.17,54.48,27.27,65.12
11058,21.94,55.7,33.33,54.35,50.0,17.89,48.98
25563,22.99,58.18,36.51,56.25,55.48,25.55,48.44
24972,49.24,75.0,54.55,78.57,77.77,12.25,21.43
25900,20.95,59.76,33.85,56.85,51.34,14.82,47.66
25309,5.01,42.25,16.67,41.86,35.12,29.26,65.22
16614,13.07,48.65,20.0,45.65,39.34,24.89,57.14
5529,13.28,47.5,19.61,46.15,39.61,19.72,58.62
4136,46.89,64.37,32.12,71.94,69.77,14.38,29.58
23951,34.53,67.59,44.44,64.74,60.05,12.98,39.78
17064,39.77,69.42,45.39,68.53,66.91,13.88,33.78
14790,24.26,62.12,33.53,55.62,50.51,18.62,47.78
14786,19.43,53.93,29.41,50.0,46.77,16.61,53.57
20071,22.43,53.66,27.91,54.02,47.79,16.36,49.46
24422,54.34,77.89,61.87,79.43,79.49,17.17,21.43
312,9.89,50.39,22.22,48.18,44.01,29.63,60.87
22363,11.23,51.33,21.66,46.54,41.72,22.74,57.65
21218,17.14,49.28,23.6,46.67,40.47,24.65,55.56
24350,24.47,61.9,36.0,60.78,54.29,16.38,44.64
16787,42.88,63.41,48.15,69.09,66.51,16.73,32.73
21162,5.28,47.73,19.57,46.81,40.6,28.02,57.14
15737,3.54,44.19,14.81,40.0,32.93,23.88,62.71
19687,25.49,60.76,31.71,57.14,50.51,17.01,46.51
24794,14.79,49.12,22.56,45.93,39.56,22.63,57.53
26176,10.42,46.15,15.56,45.65,39.55,19.83,57.45
24677,5.38,45.24,18.18,41.58,36.51,24.83,64.15
17538,6.36,50.0,21.98,45.16,40.19,27.0,57.14
25850,10.83,47.89,20.22,43.96,37.96,33.18,59.18
12221,21.28,55.81,29.7,54.37,48.27,20.07,51.79
3235,17.92,51.61,26.42,53.7,49.19,22.22,51.85
5844,39.26,60.94,36.67,63.74,64.0,15.59,45.35
15002,16.51,48.0,23.01,45.22,35.96,18.43,59.02
4733,14.69,57.58,27.72,50.49,46.07,24.9,52.73
10777,20.6,55.32,27.43,48.59,44.02,16.63,56.84
11922,13.57,47.06,24.0,43.14,38.12,22.42,60.71
24836,28.45,57.5,35.42,53.06,48.78,19.32,50.94
18782,23.29,53.33,31.37,53.85,50.18,29.14,50.0
7645,15.44,52.17,24.32,47.37,39.94,24.22,57.14
20563,19.07,51.28,25.53,50.0,44.64,20.52,52.94
781,17.32,51.38,26.98,51.56,45.12,22.46,51.47
23720,29.94,70.97,36.59,63.86,59.42,12.05,40.45
16126,17.34,56.92,31.06,55.21,49.49,18.52,49.44
18626,23.18,64.75,33.71,57.78,52.93,20.44,47.37
2496,24.22,51.69,33.63,53.91,48.96,22.48,50.79
15679,31.16,68.75,44.25,64.35,59.17,21.38,38.33
23169,22.5,55.0,32.61,48.94,46.83,18.29,54.0
12930,17.19,55.32,26.92,54.72,47.27,18.71,49.12
17149,29.29,63.04,38.46,59.09,64.04,26.62,63.16
18272,29.13,65.06,37.11,58.59,54.45,16.85,45.28
20698,1.62,38.36,4.65,34.09,21.81,27.13,70.21
5557,17.8,52.1,30.77,53.03,49.16,17.8,50.72
5636,15.19,53.89,23.47,50.51,43.27,22.16,54.21
5468,9.33,46.51,14.89,41.67,34.79,30.45,62.0
2961,41.95,70.81,51.1,69.87,67.87,15.98,35.71
25344,14.73,55.0,22.92,51.02,45.03,18.6,54.72
11560,0.35,2.67,0.0,2.13,0.98,77.08,100.0
11283,5.4,46.58,18.82,48.28,37.74,21.78,54.35
1598,19.54,53.16,26.26,49.5,47.15,19.11,55.77
11733,37.37,60.12,43.19,66.98,65.64,21.54,35.51
12619,40.53,58.82,45.83,61.22,60.64,20.5,46.94
11485,17.61,41.51,21.24,43.48,39.6,25.33,61.02
19096,45.68,63.53,53.61,66.67,65.82,21.59,34.0
4028,11.99,50.0,19.61,44.23,35.93,21.62,60.34
20399,16.81,49.06,21.24,48.7,42.67,22.59,56.67
15682,40.41,67.24,48.85,64.66,60.45,16.82,40.0
26089,14.74,53.44,24.52,49.68,44.74,20.19,52.44
3047,8.5,51.11,19.55,41.48,44.73,29.75,92.86
24311,13.46,53.03,19.32,44.94,37.09,19.91,59.18
21942,14.23,43.68,17.31,43.4,37.93,31.78,59.26
16096,15.02,48.89,28.04,47.71,41.9,19.86,57.38
13932,40.74,53.85,39.08,58.43,56.26,14.57,44.44
24891,22.73,53.52,31.71,57.14,52.4,22.41,45.45
17134,28.0,57.14,33.96,58.88,54.2,23.64,45.71
15355,1.15,31.43,2.17,25.53,14.47,29.96,76.92
23748,13.01,45.0,19.8,44.66,37.65,28.37,58.18
2113,7.6,28.57,13.04,27.66,25.94,33.72,76.09
6803,1.25,19.72,2.38,18.6,12.61,55.22,90.48
7819,3.76,35.9,11.94,38.24,29.89,42.63,71.64
5832,1.48,26.79,6.56,25.81,18.89,36.8,79.03
24853,7.79,36.36,9.88,36.14,30.49,45.95,74.36
8082,14.43,50.0,20.16,47.33,42.63,30.08,57.58
24093,8.47,46.67,14.74,45.36,39.81,24.8,65.22
20960,10.78,40.28,13.87,42.29,36.1,32.07,65.48
14825,7.54,36.73,15.0,37.7,34.09,32.62,64.52
